line_number,previous_line_number,previous_datetime,current_datetime,delta_seconds,current_raw_line,previous_raw_line
7531,7530,2026-07-10 14:23:42,2026-07-10 13:13:50,-4192,Jul 10 13:13:50 backup01 sshd[3216]: pam_unix(sshd:session): session closed for user arun,Jul 10 14:23:42 backup01 sshd[1332]: pam_unix(sshd:session): session opened for user j.singer by (uid=0)
7537,7536,2026-07-10 14:27:44,2026-07-10 14:27:23,-21,Jul 10 14:27:23 backup01 sshd[3476]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 10 14:27:44 backup01 sshd[3729]: Failed password for ops from 192.0.2.12 port 49408 ssh2
7546,7545,2026-07-10 14:35:40,2026-07-10 14:35:38,-2,Jul 10 14:35:38 backup01 sshd[1210]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 10 14:35:40 backup01 sshd[8511]: Accepted password for ops from 192.0.2.31 port 34410 ssh2
7570,7569,2026-07-10 14:54:35,2026-07-10 14:54:31,-4,Jul 10 14:54:31 backup01 sshd[8440]: pam_unix(sshd:session): session opened for user arun by (uid=0),Jul 10 14:54:35 backup01 sshd[2023]: Connection closed by authenticating user arun 192.0.2.12 port 32338 [preauth]
7576,7575,2026-07-10 14:59:15,2026-07-10 14:18:01,-2474,Jul 10 14:18:01 backup01 sshd[1761]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 14:59:15 backup01 sshd[5620]: pam_unix(sshd:session): session opened for user backup by (uid=0)
7579,7578,2026-07-10 15:01:43,2026-07-10 14:35:38,-1565,Jul 10 14:35:38 backup01 sshd[9225]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 15:01:43 backup01 sshd[2358]: Failed password for j.maguire from 192.0.2.21 port 62976 ssh2
7583,7582,2026-07-10 15:08:30,2026-07-10 14:54:31,-839,Jul 10 14:54:31 backup01 sshd[3846]: pam_unix(sshd:session): session closed for user arun,Jul 10 15:08:30 backup01 sshd[1894]: Accepted password for j.singer from 192.0.2.11 port 48652 ssh2
7587,7586,2026-07-10 15:14:15,2026-07-10 14:13:49,-3626,Jul 10 14:13:49 backup01 sshd[3598]: pam_unix(sshd:session): session closed for user arun,Jul 10 15:14:15 backup01 sshd[3703]: Accepted password for ops from 192.0.2.31 port 40124 ssh2
7592,7591,2026-07-10 15:19:08,2026-07-10 14:23:42,-3326,Jul 10 14:23:42 backup01 sshd[6063]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 15:19:08 backup01 sshd[9537]: Failed password for backup from 192.0.2.12 port 30950 ssh2
7599,7598,2026-07-10 15:20:41,2026-07-10 15:20:24,-17,Jul 10 15:20:24 backup01 sshd[3877]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 10 15:20:41 backup01 CRON[8619]: pam_unix(cron:session): session opened for user root by (uid=0)
7602,7601,2026-07-10 15:21:22,2026-07-10 14:57:47,-1415,Jul 10 14:57:47 backup01 sshd[6342]: pam_unix(sshd:session): session closed for user ops,Jul 10 15:21:22 backup01 CRON[7422]: pam_unix(cron:session): session opened for user root by (uid=0)
7610,7609,2026-07-10 15:23:59,2026-07-10 15:23:57,-2,Jul 10 15:23:57 backup01 sshd[1727]: pam_unix(sshd:session): session opened for user arun by (uid=0),Jul 10 15:23:59 backup01 sshd[1675]: error: maximum authentication attempts exceeded for backup from 192.0.2.12 port 50027 ssh2 [preauth]
7619,7618,2026-07-10 15:33:05,2026-07-10 15:18:21,-884,Jul 10 15:18:21 backup01 sshd[6604]: pam_unix(sshd:session): session closed for user backup,Jul 10 15:33:05 backup01 sshd[5456]: Connection closed by authenticating user arun 198.51.100.26 port 45840 [preauth]
7620,7619,2026-07-10 15:18:21,2026-07-10 14:59:15,-1146,Jul 10 14:59:15 backup01 sshd[3461]: pam_unix(sshd:session): session closed for user backup,Jul 10 15:18:21 backup01 sshd[6604]: pam_unix(sshd:session): session closed for user backup
7624,7623,2026-07-10 15:41:44,2026-07-10 15:20:24,-1280,Jul 10 15:20:24 backup01 sshd[4672]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 15:41:44 backup01 sshd[3017]: Invalid user manager from 192.0.2.40 port 45129
7629,7628,2026-07-10 15:44:08,2026-07-10 15:43:47,-21,Jul 10 15:43:47 backup01 sshd[1481]: pam_unix(sshd:session): session opened for user arun by (uid=0),Jul 10 15:44:08 backup01 sshd[3612]: Failed password for ops from 192.0.2.30 port 61334 ssh2
7631,7630,2026-07-10 15:44:25,2026-07-10 15:27:56,-989,Jul 10 15:27:56 backup01 sshd[5419]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 15:44:25 backup01 sshd[7839]: error: maximum authentication attempts exceeded for backup from 192.0.2.20 port 32588 ssh2 [preauth]
7636,7635,2026-07-10 15:46:22,2026-07-10 15:45:44,-38,Jul 10 15:45:44 backup01 sudo:    arun : TTY=pts/1 ; PWD=/home/arun ; USER=root ; COMMAND=/usr/bin/journalctl -n 50,Jul 10 15:46:22 backup01 CRON[9513]: pam_unix(cron:session): session opened for user root by (uid=0)
7639,7638,2026-07-10 15:49:20,2026-07-10 14:27:23,-4917,Jul 10 14:27:23 backup01 sshd[4223]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 15:49:20 backup01 sshd[7251]: error: maximum authentication attempts exceeded for ops from 192.0.2.21 port 38311 ssh2 [preauth]
7642,7641,2026-07-10 15:49:34,2026-07-10 15:42:50,-404,Jul 10 15:42:50 backup01 sshd[5902]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 15:49:34 backup01 sshd[4549]: Connection closed by authenticating user backup 192.0.2.11 port 56510 [preauth]
7649,7648,2026-07-10 15:52:01,2026-07-10 15:51:39,-22,Jul 10 15:51:39 backup01 sshd[2500]: pam_unix(sshd:session): session opened for user arun by (uid=0),Jul 10 15:52:01 backup01 sshd[7098]: error: maximum authentication attempts exceeded for backup from 192.0.2.40 port 51723 ssh2 [preauth]
7654,7653,2026-07-10 15:55:07,2026-07-10 15:28:17,-1610,Jul 10 15:28:17 backup01 sshd[4645]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 15:55:07 backup01 sshd[2718]: Accepted password for j.singer from 198.51.100.26 port 37326 ssh2
7667,7666,2026-07-10 16:07:31,2026-07-10 16:06:49,-42,Jul 10 16:06:49 backup01 sudo:    arun : TTY=pts/3 ; PWD=/home/arun ; USER=root ; COMMAND=/usr/bin/du -sh /var/log,Jul 10 16:07:31 backup01 sshd[1948]: Connection closed by authenticating user arun 192.0.2.11 port 60293 [preauth]
7670,7669,2026-07-10 16:09:06,2026-07-10 16:09:00,-6,Jul 10 16:09:00 backup01 sshd[4682]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 10 16:09:06 backup01 sshd[6910]: Connection closed by authenticating user backup 198.51.100.23 port 34220 [preauth]
7671,7670,2026-07-10 16:09:00,2026-07-10 16:06:49,-131,Jul 10 16:06:49 backup01 sshd[9647]: pam_unix(sshd:session): session closed for user arun,Jul 10 16:09:00 backup01 sshd[4682]: pam_unix(sshd:session): session opened for user j.singer by (uid=0)
7675,7674,2026-07-10 16:14:33,2026-07-10 15:52:17,-1336,Jul 10 15:52:17 backup01 sshd[3730]: pam_unix(sshd:session): session closed for user ops,Jul 10 16:14:33 backup01 sshd[7643]: error: maximum authentication attempts exceeded for arun from 192.0.2.31 port 41221 ssh2 [preauth]
7694,7693,2026-07-10 16:30:27,2026-07-10 16:30:08,-19,Jul 10 16:30:08 backup01 sshd[3884]: pam_unix(sshd:session): session opened for user backup by (uid=0),Jul 10 16:30:27 backup01 sshd[5700]: Accepted password for backup from 192.0.2.30 port 61972 ssh2
7698,7697,2026-07-10 16:36:18,2026-07-10 15:23:57,-4341,Jul 10 15:23:57 backup01 sshd[7169]: pam_unix(sshd:session): session closed for user arun,Jul 10 16:36:18 backup01 sshd[2680]: Accepted password for j.singer from 198.51.100.25 port 36247 ssh2
7707,7706,2026-07-10 16:41:50,2026-07-10 15:56:09,-2741,Jul 10 15:56:09 backup01 sshd[9747]: pam_unix(sshd:session): session closed for user backup,Jul 10 16:41:50 backup01 sshd[1926]: Accepted password for backup from 192.0.2.12 port 49445 ssh2
7718,7717,2026-07-10 16:47:38,2026-07-10 16:47:26,-12,Jul 10 16:47:26 backup01 sshd[2477]: pam_unix(sshd:session): session opened for user backup by (uid=0),Jul 10 16:47:38 backup01 sshd[4987]: Failed password for ops from 198.51.100.26 port 48792 ssh2
7720,7719,2026-07-10 16:47:57,2026-07-10 15:45:44,-3733,Jul 10 15:45:44 backup01 sshd[6446]: pam_unix(sshd:session): session closed for user arun,Jul 10 16:47:57 backup01 sshd[4009]: Invalid user ftp from 192.0.2.40 port 60648
7723,7722,2026-07-10 16:49:08,2026-07-10 15:43:47,-3921,Jul 10 15:43:47 backup01 sshd[8102]: pam_unix(sshd:session): session closed for user arun,Jul 10 16:49:08 backup01 sshd[7292]: pam_unix(sshd:session): session opened for user ops by (uid=0)
7725,7724,2026-07-10 16:51:38,2026-07-10 16:37:28,-850,Jul 10 16:37:28 backup01 sshd[3586]: pam_unix(sshd:session): session closed for user arun,Jul 10 16:51:38 backup01 sshd[7094]: Accepted password for ops from 192.0.2.11 port 53288 ssh2
7726,7725,2026-07-10 16:37:28,2026-07-10 16:24:59,-749,Jul 10 16:24:59 backup01 sshd[6730]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 16:37:28 backup01 sshd[3586]: pam_unix(sshd:session): session closed for user arun
7727,7726,2026-07-10 16:24:59,2026-07-10 16:09:00,-959,Jul 10 16:09:00 backup01 sshd[5055]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 16:24:59 backup01 sshd[6730]: pam_unix(sshd:session): session closed for user j.singer
7734,7733,2026-07-10 16:55:22,2026-07-10 16:54:06,-76,Jul 10 16:54:06 backup01 sudo:    backup : TTY=pts/3 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 10 16:55:22 backup01 sshd[9148]: Accepted password for backup from 192.0.2.40 port 57533 ssh2
7739,7738,2026-07-10 16:56:53,2026-07-10 16:43:07,-826,Jul 10 16:43:07 backup01 sshd[4016]: pam_unix(sshd:session): session closed for user ops,Jul 10 16:56:53 backup01 sshd[7558]: Connection closed by authenticating user j.maguire 192.0.2.10 port 43376 [preauth]
7749,7748,2026-07-10 17:05:15,2026-07-10 15:51:39,-4416,Jul 10 15:51:39 backup01 sshd[1398]: pam_unix(sshd:session): session closed for user arun,Jul 10 17:05:15 backup01 sshd[7433]: Accepted password for j.singer from 198.51.100.23 port 30412 ssh2
7772,7771,2026-07-10 17:26:54,2026-07-10 17:15:59,-655,Jul 10 17:15:59 backup01 sshd[7160]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:26:54 backup01 sshd[9195]: Failed password for j.singer from 198.51.100.23 port 60913 ssh2
7777,7776,2026-07-10 17:31:35,2026-07-10 17:11:03,-1232,Jul 10 17:11:03 backup01 sshd[1725]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 17:31:35 backup01 sshd[9573]: pam_unix(sshd:session): session opened for user backup by (uid=0)
7780,7779,2026-07-10 17:34:45,2026-07-10 16:54:06,-2439,Jul 10 16:54:06 backup01 sshd[7145]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:34:45 backup01 sshd[6010]: pam_unix(sshd:session): session opened for user arun by (uid=0)
7784,7783,2026-07-10 17:39:19,2026-07-10 17:11:23,-1676,Jul 10 17:11:23 backup01 sshd[3159]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:39:19 backup01 CRON[8838]: pam_unix(cron:session): session opened for user root by (uid=0)
7790,7789,2026-07-10 17:43:02,2026-07-10 17:42:36,-26,Jul 10 17:42:36 backup01 sudo:    backup : TTY=pts/4 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 10 17:43:02 backup01 sshd[4069]: Connection closed by authenticating user j.singer 198.51.100.25 port 31730 [preauth]
7792,7791,2026-07-10 17:44:38,2026-07-10 16:47:26,-3432,Jul 10 16:47:26 backup01 sshd[5614]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:44:38 backup01 sshd[3359]: Failed password for backup from 198.51.100.26 port 60824 ssh2
7794,7793,2026-07-10 17:38:09,2026-07-10 16:49:08,-2941,Jul 10 16:49:08 backup01 sshd[2086]: pam_unix(sshd:session): session closed for user ops,Jul 10 17:38:09 backup01 sshd[9600]: pam_unix(sshd:session): session closed for user j.maguire
7799,7798,2026-07-10 17:51:01,2026-07-10 17:50:52,-9,Jul 10 17:50:52 backup01 sshd[9716]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 10 17:51:01 backup01 CRON[2462]: pam_unix(cron:session): session opened for user root by (uid=0)
7802,7801,2026-07-10 17:51:48,2026-07-10 17:49:15,-153,Jul 10 17:49:15 backup01 sshd[2090]: pam_unix(sshd:session): session closed for user arun,Jul 10 17:51:48 backup01 sshd[5822]: Invalid user service from 192.0.2.20 port 58558
7809,7808,2026-07-10 17:58:58,2026-07-10 16:30:08,-5330,Jul 10 16:30:08 backup01 sshd[5474]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:58:58 backup01 sshd[3365]: Accepted password for backup from 192.0.2.30 port 60322 ssh2
7812,7811,2026-07-10 17:59:37,2026-07-10 17:42:36,-1021,Jul 10 17:42:36 backup01 sshd[6110]: pam_unix(sshd:session): session closed for user backup,Jul 10 17:59:37 backup01 sshd[6189]: pam_unix(sshd:session): session opened for user arun by (uid=0)
7814,7813,2026-07-10 18:02:09,2026-07-10 17:31:35,-1834,Jul 10 17:31:35 backup01 sshd[4889]: pam_unix(sshd:session): session closed for user backup,Jul 10 18:02:09 backup01 sshd[8598]: Invalid user service from 198.51.100.24 port 44978
7819,7818,2026-07-10 18:06:59,2026-07-10 17:00:06,-4013,Jul 10 17:00:06 backup01 sshd[3327]: pam_unix(sshd:session): session closed for user arun,Jul 10 18:06:59 backup01 sshd[5910]: Failed password for arun from 192.0.2.40 port 32890 ssh2
7821,7820,2026-07-10 17:34:45,2026-07-10 16:41:02,-3223,Jul 10 16:41:02 backup01 sshd[4551]: pam_unix(sshd:session): session closed for user arun,Jul 10 17:34:45 backup01 sshd[8791]: pam_unix(sshd:session): session closed for user arun
7846,7845,2026-07-10 18:26:51,2026-07-10 18:26:44,-7,Jul 10 18:26:44 backup01 sshd[7702]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 10 18:26:51 backup01 sshd[3786]: Connection closed by authenticating user ops 192.0.2.30 port 47269 [preauth]
7852,7851,2026-07-10 18:28:44,2026-07-10 18:28:17,-27,Jul 10 18:28:17 backup01 sudo:    ops : TTY=pts/3 ; PWD=/home/ops ; USER=root ; COMMAND=/usr/bin/du -sh /var/log,Jul 10 18:28:44 backup01 sshd[9595]: Failed password for arun from 198.51.100.23 port 44826 ssh2
7865,7864,2026-07-10 18:37:11,2026-07-10 18:35:41,-90,Jul 10 18:35:41 backup01 sudo:    j.singer : TTY=pts/3 ; PWD=/home/j.singer ; USER=root ; COMMAND=/usr/bin/journalctl -n 50,Jul 10 18:37:11 backup01 sshd[5982]: Accepted password for ops from 192.0.2.20 port 47718 ssh2
7872,7871,2026-07-10 18:41:45,2026-07-10 18:41:17,-28,Jul 10 18:41:17 backup01 sudo:    j.singer : TTY=pts/1 ; PWD=/home/j.singer ; USER=root ; COMMAND=/usr/bin/apt update,Jul 10 18:41:45 backup01 CRON[8486]: pam_unix(cron:session): session opened for user root by (uid=0)
7884,7883,2026-07-10 18:46:30,2026-07-10 18:23:59,-1351,Jul 10 18:23:59 backup01 sshd[8869]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 18:46:30 backup01 CRON[1747]: pam_unix(cron:session): session opened for user root by (uid=0)
7898,7897,2026-07-10 18:57:56,2026-07-10 18:41:17,-999,Jul 10 18:41:17 backup01 sshd[3474]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 18:57:56 backup01 sshd[3611]: error: maximum authentication attempts exceeded for ops from 192.0.2.30 port 53761 ssh2 [preauth]
7900,7899,2026-07-10 18:59:23,2026-07-10 17:59:37,-3586,Jul 10 17:59:37 backup01 sshd[7829]: pam_unix(sshd:session): session closed for user arun,Jul 10 18:59:23 backup01 sshd[7943]: Accepted password for arun from 192.0.2.31 port 42652 ssh2
7903,7902,2026-07-10 19:08:09,2026-07-10 17:50:52,-4637,Jul 10 17:50:52 backup01 sshd[9105]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 19:08:09 backup01 sshd[2250]: Failed password for j.maguire from 198.51.100.25 port 62436 ssh2
7910,7909,2026-07-10 19:17:25,2026-07-10 18:37:11,-2414,Jul 10 18:37:11 backup01 sshd[9413]: pam_unix(sshd:session): session closed for user ops,Jul 10 19:17:25 backup01 sshd[4373]: Failed password for j.maguire from 192.0.2.30 port 62276 ssh2
7914,7913,2026-07-10 19:24:59,2026-07-10 18:35:41,-2958,Jul 10 18:35:41 backup01 sshd[1725]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 19:24:59 backup01 sshd[4226]: Failed password for backup from 192.0.2.11 port 37037 ssh2
7915,7914,2026-07-10 18:35:41,2026-07-10 18:19:50,-951,Jul 10 18:19:50 backup01 sshd[9402]: pam_unix(sshd:session): session closed for user backup,Jul 10 18:35:41 backup01 sshd[1725]: pam_unix(sshd:session): session closed for user j.singer
7917,7916,2026-07-10 19:35:57,2026-07-10 18:10:25,-5132,Jul 10 18:10:25 backup01 sshd[7507]: pam_unix(sshd:session): session closed for user backup,Jul 10 19:35:57 backup01 CRON[3851]: pam_unix(cron:session): session opened for user root by (uid=0)
7919,7918,2026-07-10 18:28:17,2026-07-10 18:26:44,-93,Jul 10 18:26:44 backup01 sshd[8213]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 18:28:17 backup01 sshd[8992]: pam_unix(sshd:session): session closed for user ops
7930,7929,2026-07-10 20:29:14,2026-07-10 19:13:25,-4549,Jul 10 19:13:25 backup01 sshd[6808]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 20:29:14 backup01 sshd[2596]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0)
7936,7935,2026-07-10 21:13:32,2026-07-10 20:29:14,-2658,Jul 10 20:29:14 backup01 sshd[7558]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 21:13:32 backup01 sshd[4621]: pam_unix(sshd:session): session opened for user ops by (uid=0)
7951,7950,2026-07-10 22:03:41,2026-07-10 21:51:46,-715,Jul 10 21:51:46 backup01 sshd[4411]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 22:03:41 backup01 sshd[2894]: pam_unix(sshd:session): session opened for user j.singer by (uid=0)
7954,7953,2026-07-10 22:05:37,2026-07-10 21:17:01,-2916,Jul 10 21:17:01 backup01 sshd[4088]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 22:05:37 backup01 sshd[5419]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0)
7957,7956,2026-07-10 22:19:07,2026-07-10 21:13:32,-3935,Jul 10 21:13:32 backup01 sshd[8369]: pam_unix(sshd:session): session closed for user ops,Jul 10 22:19:07 backup01 sshd[5392]: Invalid user support from 192.0.2.30 port 36642
7960,7959,2026-07-10 22:26:54,2026-07-10 22:00:58,-1556,Jul 10 22:00:58 backup01 sshd[2683]: pam_unix(sshd:session): session closed for user ops,Jul 10 22:26:54 backup01 sshd[5518]: Failed password for j.singer from 192.0.2.11 port 41506 ssh2
7967,7966,2026-07-10 23:10:08,2026-07-10 22:49:31,-1237,Jul 10 22:49:31 backup01 sshd[3982]: pam_unix(sshd:session): session closed for user ops,Jul 10 23:10:08 backup01 CRON[5296]: pam_unix(cron:session): session opened for user root by (uid=0)
7968,7967,2026-07-10 22:49:31,2026-07-10 22:05:37,-2634,Jul 10 22:05:37 backup01 sshd[9165]: pam_unix(sshd:session): session closed for user j.maguire,Jul 10 22:49:31 backup01 sshd[3982]: pam_unix(sshd:session): session closed for user ops
7970,7969,2026-07-10 23:21:20,2026-07-10 22:03:41,-4659,Jul 10 22:03:41 backup01 sshd[8764]: pam_unix(sshd:session): session closed for user j.singer,Jul 10 23:21:20 backup01 sshd[6521]: Accepted password for j.maguire from 198.51.100.25 port 42282 ssh2
7976,7975,2026-07-10 23:59:29,2026-07-10 23:24:53,-2076,Jul 10 23:24:53 backup01 sshd[2585]: pam_unix(sshd:session): session closed for user arun,Jul 10 23:59:29 backup01 sshd[5948]: pam_unix(sshd:session): session opened for user backup by (uid=0)
7984,7983,2026-07-11 00:48:33,2026-07-11 00:29:56,-1117,Jul 11 00:29:56 backup01 sshd[9604]: pam_unix(sshd:session): session closed for user ops,Jul 11 00:48:33 backup01 sshd[5766]: Invalid user service from 192.0.2.10 port 45263
